,site,garden,treatment,unified_names,leaf_weight,stem_weight,wet_leafg,dry_leafg,tot_bio,type,no_stems,sla,area,area.lost,stem_weight_dots,leaf_weight_dots,num_stem_weight,num_leaf_weight,sla.w,sla.d,sla.w.m2kg1,sla.d.m2kg1,perc.herb,water.cont
2769,wanang,g3,i,artocarpus_camansi,0.0102,0.0178,6.99,1.46,0.028,tree,1,5.7280428744664,448.756,-9.69635731119837,0.0178,0.0102,0.0178,0.0102,64.1997138769671,307.367123287671,6.41997138769671,30.7367123287671,0.021150196212464,5.53
3731,yawan,g3,p,mapania_sp1,0.028,0,2.6,1.74,0.028,NA,1,NA,163.021,-0.134000000000015,0,0.028,0,0.028,62.7003846153846,93.6902298850575,6.27003846153846,9.36902298850575,0.000821304894119,0.86
3737,yawan,g3,p,piper_melula,0.01,0.018,6.02,0.33,0.028,NA,1,NA,NA,NA,0.018,0.01,0.018,0.01,NA,NA,NA,NA,NA,5.69
3812,yawan,g4,ch,impatiens_sp1,0.009,0.019,7.7,NA,0.028,NA,1,NA,583.938,-5.66499999999996,0.019,0.009,0.019,0.009,75.8361038961039,NA,7.58361038961039,NA,0.009608160067028,NA
4092,yawan,g5,i,rubus_sp1,0.028,0,3.08,NA,0.028,climber,1,NA,297.574,-4.423,0,0.028,0,0.028,96.6149350649351,NA,9.66149350649351,NA,0.014645840852724,NA
4307,yawan,g7,c,piper_aduncum,0.005,0.023,4.03,0.28,0.028,woody,1,NA,209.348,-10.634,0.023,0.005,0.023,0.005,51.9473945409429,747.671428571429,5.19473945409429,74.7671428571429,0.048340318753353,3.75
1494,numba,g5,p,leucosyce_sp1,0.01685,0.0114,8.44,13.65,0.02825,NA,1,NA,732.401,-11.7120000000001,0.0114,0.01685,0.0114,0.01685,86.7773696682465,53.6557509157509,8.67773696682464,5.36557509157509,0.015739544934708,-5.21
1190,numba,g4,p,glochidion_angulatum,0.01494,0.01336,6.07,1.42,0.0283,NA,1,NA,522.903,-194.569,0.01336,0.01494,0.01336,0.01494,86.1454695222405,368.241549295775,8.61454695222405,36.8241549295775,0.271186889523215,4.65
2851,wanang,g4,h,davallia_denticulata,0.02835,0,7.06,0.99,0.02835,fern,1,6.15191353271901,464.919,-6.46352016246812,0,0.02835,0,0.02835,65.8525495750708,469.615151515152,6.58525495750708,46.9615151515152,0.013711836748296,6.07
44,numba,g1,c,pipturus_argenteus,0.0019,0.02653,1.53,0.36,0.02843,NA,1,NA,117.566,-13.392,0.02653,0.0019,0.02653,0.0019,76.840522875817,326.572222222222,7.6840522875817,32.6572222222222,0.102261793857573,1.17
1869,numba,g7,c,alocasia_sp5,0.00981,0.01865,9.87,7.1,0.02846,NA,1,NA,312.037,-4.39400000000001,0.01865,0.00981,0.01865,0.00981,31.6146909827761,43.9488732394366,3.16146909827761,4.39488732394366,0.013886123673092,2.77
2470,numba,g9,h,asteraceae_sp1,0.0164,0.0121,1.47,NA,0.0285,NA,1,NA,NA,NA,0.0121,0.0164,0.0121,0.0164,NA,NA,NA,NA,NA,NA
1243,numba,g5,c,ipomoea_triloba,0.01436,0.01418,6.67,3.35,0.02854,NA,1,NA,753.616,-13.509,0.01418,0.01436,0.01418,0.01436,112.985907046477,224.96,11.2985907046477,22.496,0.017609907120743,3.32
2062,numba,g7,h,paspalum_conjugatum,0.02871,0,5.15,7,0.02871,NA,1,NA,405.653,-13.992,0,0.02871,0,0.02871,78.767572815534,57.9504285714286,7.8767572815534,5.79504285714286,0.033342468038461,-1.85
883,numba,g3,p,phrynium_macrocephalum,0.01235,0.01637,3.4,1.05,0.02872,NA,1,NA,310.463,-26.542,0.01637,0.01235,0.01637,0.01235,91.3126470588235,295.679047619048,9.13126470588235,29.5679047619048,0.07875847539354,2.35
1934,numba,g7,ch,cyathea_contaminans,0.01529,0.01344,14.23,6.7,0.02873,NA,1,NA,490.867,-14.302,0.01344,0.01529,0.01344,0.01529,34.4952213633169,73.2637313432836,3.44952213633169,7.32637313432836,0.028311317598665,7.53
512,numba,g2,h,tetrastigma_voinierianum,0.0099,0.01884,8,1.34,0.02874,NA,1,NA,413.094,-19.565,0.01884,0.0099,0.01884,0.0099,51.63675,308.279104477612,5.163675,30.8279104477612,0.04522036985247,6.66
2289,numba,g8,h,fern_sp1,0.01312,0.01578,0.72,NA,0.0289,NA,1,NA,NA,NA,0.01578,0.01312,0.01578,0.01312,NA,NA,NA,NA,NA,NA
1530,numba,g6,c,chromolaena_odorata,0.0033,0.02569,2.02,0.4,0.02899,NA,1,NA,203.605,-5.17500000000001,0.02569,0.0033,0.02569,0.0033,100.794554455446,509.0125,10.0794554455446,50.90125,0.024786856978638,1.62
3326,yawan,g1,p,geunsia_sp1,0.017,0.012,6.7,2.25,0.029,climber,1,NA,909.099,-29.428,0.012,0.017,0.012,0.017,135.686417910448,404.044,13.5686417910448,40.4044,0.031355517742164,4.45
3368,yawan,g2,c,laportea_interrupta,0.022,0.007,10.63,NA,0.029,woody,1,NA,504.61,-11.742,0.007,0.022,0.007,0.022,47.4703668861712,NA,4.74703668861712,NA,0.022740301189886,NA
3748,yawan,g3,p,solanum_sp1,0.015,0.014,1,0.32,0.029,NA,1,NA,NA,NA,0.014,0.015,0.014,0.015,NA,NA,NA,NA,NA,0.68
3866,yawan,g4,h,piper_recessum,0.015,0.014,9.56,2.14,0.029,woody,1,NA,481.53,-5.98100000000005,0.014,0.015,0.014,0.015,50.3692468619247,225.014018691589,5.03692468619247,22.5014018691589,0.012268441122354,7.42
3873,yawan,g4,i,amomum_sp1,0.011,0.018,6.05,0.66,0.029,herb,1,NA,339.546,-4.71199999999999,0.018,0.011,0.018,0.011,56.123305785124,514.463636363636,5.6123305785124,51.4463636363636,0.013687408861958,5.39
3891,yawan,g4,i,piper_aduncum,0.011,0.018,8.09,0.64,0.029,woody,1,NA,412.177,-7.62399999999997,0.018,0.011,0.018,0.011,50.9489493201483,644.0265625,5.09489493201483,64.40265625,0.018160985800415,7.45
4019,yawan,g5,f,piper_subulatum,0.029,0,10.2,7.57,0.029,NA,1,NA,1224.982,-6.83699999999999,0,0.029,0,0.029,120.096274509804,161.820607661823,12.0096274509804,16.1820607661823,0.005550328416756,2.63
4119,yawan,g5,p,trema_orientale,0.01,0.019,4.44,1.68,0.029,NA,1,NA,334.039,-17.353,0.019,0.01,0.019,0.01,75.234009009009,198.832738095238,7.5234009009009,19.8832738095238,0.049383594390311,2.76
4133,yawan,g6,c,musa_sp1,0.029,0,13.28,1.26,0.029,herb,1,NA,527.282,-34.511,0,0.029,0,0.029,39.7049698795181,418.477777777778,3.97049698795181,41.8477777777778,0.061430099698644,12.02
4264,yawan,g6,p,fern_sp5,0.013,0.016,6.24,0.37,0.029,NA,1,NA,513.205,-9.298,0.016,0.013,0.016,0.013,82.244391025641,1387.04054054054,8.2244391025641,138.704054054054,0.017795113138106,5.87
4572,yawan,g8,p,macaranga_strigosa,0.016,0.013,0.59,2.9,0.029,NA,1,NA,NA,NA,0.013,0.016,0.013,0.016,NA,NA,NA,NA,NA,-2.31
4605,yawan,g9,c,fern_sp2,0.029,0,5.97,1.13,0.029,fern,1,NA,611.686,-26.7819999999999,0,0.029,0,0.029,102.459966499162,541.315044247788,10.2459966499162,54.1315044247788,0.04194728631662,4.84
2157,numba,g7,p,paspalum_conjugatum,0.02903,0,2.62,0.8,0.02903,NA,1,NA,201.139,-0.546999999999997,0,0.02903,0,0.02903,76.7706106870229,251.42375,7.67706106870229,25.142375,0.002712136687722,1.82
2078,numba,g7,i,axonopus_fissifolius,0.02906,0,1.82,0.8,0.02906,NA,1,NA,203.43,-0.364000000000004,0,0.02906,0,0.02906,111.774725274725,254.2875,11.1774725274725,25.42875,0.001786117353798,1.02
4657,yawan,g9,ch,paspalum_conjugatum,0.0292,0,2.44,NA,0.0292,NA,1,NA,328.599,-0.199000000000012,0,0.0292,0,0.0292,134.671721311475,NA,13.4671721311475,NA,0.000605234825029,NA
899,numba,g4,c,diplazium_esculentum,0.01419,0.01517,3.58,0.74,0.02936,NA,1,NA,454.649,-3.66000000000003,0.01517,0.01419,0.01517,0.01419,126.996927374302,614.390540540541,12.6996927374302,61.4390540540541,0.007985878523005,2.84
619,numba,g2,p,parsonsia_sp1,0.02938,0,NA,NA,0.02938,NA,1,NA,NA,NA,0,0.01006,0,0.01006,NA,NA,NA,NA,NA,NA
2264,numba,g8,f,maesa_haplobotrys,0.01613,0.01325,7.78,9,0.02938,NA,1,NA,NA,NA,0.01325,0.01613,0.01325,0.01613,NA,NA,NA,NA,NA,-1.22
1713,numba,g6,h,ficus_hispidioides,0.02005,0.00937,6.35,1.6,0.02942,NA,1,NA,527.367,-5.77200000000005,0.00937,0.02005,0.00937,0.02005,83.0499212598425,329.604375,8.30499212598425,32.9604375,0.010826444885855,4.75
2527,numba,g9,p,ageratum_conyzoides,0.01703,0.01241,9.05,3.1,0.02944,NA,1,NA,NA,NA,0.01241,0.01703,0.01241,0.01703,NA,NA,NA,NA,NA,5.95
607,numba,g2,p,macaranga_fallacina,0.01638,0.01312,12.74,3.01,0.0295,NA,1,NA,969.203,-35.044,0.01312,0.01638,0.01312,0.01638,76.0755886970173,321.994352159468,7.60755886970173,32.1994352159468,0.034895797547814,9.73
558,numba,g2,i,phrynium_macrocephalum,0.01342,0.01625,5.49,0.93,0.02967,NA,1,NA,363.494,-0.018999999999949,0.01625,0.01342,0.01625,0.01342,66.2102003642987,390.85376344086,6.62102003642987,39.085376344086,5.22677318278813E-05,4.56
1226,numba,g5,c,canarium_acutifolium,0.01832,0.01143,8.17,5.2,0.02975,NA,1,NA,1041.406,-4.42000000000007,0.01143,0.01832,0.01143,0.01832,127.467074663403,200.270384615385,12.7467074663403,20.0270384615385,0.004226324455502,2.97
246,numba,g1,p,etlingera_sp1,0.00639,0.02337,3.17,0.19,0.02976,NA,1,NA,152.782,-1.39999999999998,0.02337,0.00639,0.02337,0.00639,48.196214511041,804.115789473684,4.8196214511041,80.4115789473684,0.009080177971488,2.98
1488,numba,g5,p,geunsia_sp1,0.01793,0.01185,4.42,1.6,0.02978,NA,1,NA,527.249,-97.847,0.01185,0.01793,0.01185,0.01793,119.287104072398,329.530625,11.9287104072398,32.9530625,0.156531156814313,2.82
2081,numba,g7,i,cordyline_terminalis,0.01351,0.01634,2.55,0.94,0.02985,NA,1,NA,176.396,-0.313000000000017,0.01634,0.01351,0.01634,0.01351,69.1749019607843,187.655319148936,6.91749019607843,18.7655319148936,0.001771273675931,1.61
2118,numba,g7,i,rubus_moluccanus,0.01496,0.01494,6.06,1.8,0.0299,NA,1,NA,731.011,-16.577,0.01494,0.01496,0.01494,0.01496,120.628877887789,406.117222222222,12.0628877887789,40.6117222222222,0.022173978180495,4.26
3065,yawan,g1,c,adenostemma_lavenia,0.012,0.018,5.77,0.56,0.03,herb,1,NA,557.096,-40.85,0.018,0.012,0.018,0.012,96.5504332755633,994.814285714286,9.65504332755633,99.4814285714286,0.068317205901536,5.21
3227,yawan,g1,h,elaeocarpus_dolichostylus,0.014,0.016,8.59,2.28,0.03,woody,1,NA,679.891,-12.086,0.016,0.014,0.016,0.014,79.1491268917346,298.197807017544,7.91491268917346,29.8197807017544,0.01746589843304,6.31
3290,yawan,g1,i,paspalum_conjugatum,0.03,0,1.51,0.42,0.03,grass,1,NA,180.564,-1.154,0,0.03,0,0.03,119.57880794702,429.914285714286,11.957880794702,42.9914285714286,0.006350499125018,1.09
3499,yawan,g2,i,asplenium_sp1,0.018,0.012,4.35,0.9,0.03,fern,1,NA,396.214,-9.92099999999999,0.012,0.018,0.012,0.018,91.0836781609195,440.237777777778,9.10836781609195,44.0237777777778,0.024427838034151,3.45
3663,yawan,g3,h,ficus_congesta,0.019,0.011,9.83,1.87,0.03,woody,1,NA,696.756,-7.09000000000003,0.011,0.019,0.011,0.019,70.8805696846389,372.59679144385,7.08805696846389,37.259679144385,0.010073226245514,7.96
3828,yawan,g4,f,elaeocarpus_dolichostylus,0.012,0.018,4.95,1.42,0.03,NA,1,NA,508.04,-13.8319999999999,0.018,0.012,0.018,0.012,102.634343434343,357.774647887324,10.2634343434343,35.7774647887324,0.026504583499402,3.53
4252,yawan,g6,p,bidens_pilosa,0.006,0.024,3.87,0.6,0.03,NA,1,NA,131.064,-20.599,0.024,0.006,0.024,0.006,33.8666666666667,218.44,3.38666666666667,21.844,0.135820865998958,3.27
4354,yawan,g7,f,fern_sp2,0.03,0,7.79,0.45,0.03,NA,1,NA,501.692,-8.51299999999998,0,0.03,0,0.03,64.402053915276,1114.87111111111,6.4402053915276,111.487111111111,0.01668544996619,7.34
4632,yawan,g9,c,tinospora_cordifolia,0.03,0,11.46,2.96,0.03,climber,1,NA,1031.465,-186.689,0,0.03,0,0.03,90.0056719022687,348.467905405405,9.00056719022687,34.8467905405405,0.153255663897996,8.5
2267,numba,g8,f,melastoma_polyanthum,0.01122,0.01883,5.89,2,0.03005,NA,1,NA,NA,NA,0.01883,0.01122,0.01883,0.01122,NA,NA,NA,NA,NA,3.89
1051,numba,g4,h,cucurbitaceae_sp3,0.0145,0.01558,6.3,1.07,0.03008,NA,1,NA,1067.469,-9.26999999999998,0.01558,0.0145,0.01558,0.0145,169.439523809524,997.634579439252,16.9439523809524,99.7634579439252,0.008609328723117,5.23
984,numba,g4,ch,smilax_australis,0.01861,0.01148,9.95,2.01,0.03009,NA,1,NA,752.25,-45.847,0.01148,0.01861,0.01148,0.01861,75.6030150753769,374.253731343284,7.56030150753769,37.4253731343284,0.057445398241066,7.94
1721,numba,g6,h,geunsia_sp1,0.01646,0.01363,4.76,1,0.03009,NA,1,NA,466.182,-4.00200000000001,0.01363,0.01646,0.01363,0.01646,97.9373949579832,466.182,9.79373949579832,46.6182,0.008511561431269,3.76
1428,numba,g5,i,elaeocarpus_murukkai,0.01613,0.01397,8.4,2.3,0.0301,NA,1,NA,619.979,-7.48699999999997,0.01397,0.01613,0.01397,0.01613,73.8070238095238,269.556086956522,7.38070238095238,26.9556086956522,0.011932120624863,6.1
2404,numba,g8,p,uncaria_lanosa,0.00878,0.02138,3.07,1.6,0.03016,NA,1,NA,NA,NA,0.02138,0.00878,0.02138,0.00878,NA,NA,NA,NA,NA,1.47
2679,wanang,g2,h,ageratum_conyzoides,0.03017,0,4.84,0.75,0.03017,herb,1,6.07938079235859,327.569,-7.55567381981226,0,0.03017,0,0.03017,67.6795454545455,436.758666666667,6.76795454545455,43.6758666666667,0.02254585952652,4.09
1747,numba,g6,h,rhus_taitensis,0.01788,0.01242,8.03,7.8,0.0303,NA,1,NA,676.488,-2.1389999999999,0.01242,0.01788,0.01242,0.01788,84.2450809464508,86.7292307692308,8.42450809464508,8.67292307692308,0.003151952398003,0.23
2178,numba,g8,c,cyathea_contaminans,0.0304,0,3.23,0.5,0.0304,NA,1,NA,NA,NA,0,0.0304,0,0.0304,NA,NA,NA,NA,NA,2.73
4643,yawan,g9,ch,embelia_cotinoides,0.01178,0.01869,5.42,NA,0.03047,NA,1,NA,375.156,-5.86500000000001,0.01869,0.01178,0.01869,0.01178,69.2169741697417,NA,6.92169741697417,NA,0.015392852362468,NA
2652,wanang,g1,p,sorghum_propinquum,0.03061,0,4.34,0.99,0.03061,grass,1,5.68414775790747,NA,NA,0,0.03061,0,0.03061,NA,NA,NA,NA,NA,3.35
1123,numba,g4,i,erigeron_sumatrensis,0.01029,0.02038,3.81,0.25,0.03067,NA,1,NA,260.998,-0.019999999999982,0.02038,0.01029,0.02038,0.01029,68.5034120734908,1043.992,6.85034120734908,104.3992,7.66230681408248E-05,3.56
1101,numba,g4,h,stylosanthes_humilis,0.00943,0.02127,3.47,0.73,0.0307,NA,1,NA,NA,NA,0.02127,0.00943,0.02127,0.00943,NA,NA,NA,NA,NA,2.74
2426,numba,g9,c,tetrastigma_voinierianum,0.02039,0.01046,12.38,8.7,0.03085,NA,1,NA,NA,NA,0.01046,0.02039,0.01046,0.02039,NA,NA,NA,NA,NA,3.68
1133,numba,g4,i,geunsia_sp1,0.0279,0.00297,7.76,1.31,0.03087,NA,1,NA,763.61,-3.70600000000002,0.00297,0.0279,0.00297,0.0279,98.4033505154639,582.908396946565,9.84033505154639,58.2908396946565,0.004829822393903,6.45
1264,numba,g5,ch,cyanthillium_cinereum,0.00876,0.02215,6.57,6.9,0.03091,NA,1,NA,523.42,-3.58800000000008,0.02215,0.00876,0.02215,0.00876,79.6681887366819,75.8579710144927,7.96681887366819,7.58579710144927,0.00680824579513,-0.33
1201,numba,g4,p,magnolia_champaca,0.01826,0.01266,8.71,1,0.03092,NA,1,NA,636.993,-9.77299999999991,0.01266,0.01826,0.01266,0.01826,73.133524684271,636.993,7.3133524684271,63.6993,0.015110565490456,7.71
2818,wanang,g4,c,guioa_comesperma,0.031,0,0.43,0.18,0.031,tree,1,5.88530124016364,64.748,0,0,0.031,0,0.031,150.576744186047,359.711111111111,15.0576744186047,35.9711111111111,0,0.25
3180,yawan,g1,f,bidens_pilosa,0.031,0,0.66,0.14,0.031,climber,1,NA,NA,NA,0,0.031,0,0.031,NA,NA,NA,NA,NA,0.52
3391,yawan,g2,c,tinospora_cordifolia,0.031,0,8.31,1.9,0.031,climber,1,NA,629.746,-12.8870000000001,0,0.031,0,0.031,75.7817087845969,331.445263157895,7.57817087845969,33.1445263157895,0.020053436409273,6.41
3504,yawan,g2,i,elatostema_integrifolium,0.025,0.006,4.29,0.99,0.031,herb,1,NA,257.206,-1.82900000000001,0.006,0.025,0.006,0.025,59.9547785547786,259.80404040404,5.99547785547786,25.980404040404,0.007060821896655,3.3
4072,yawan,g5,h,solanum_torvum,0.008,0.023,3.77,0.69,0.031,woody,1,NA,NA,NA,0.023,0.008,0.023,0.008,NA,NA,NA,NA,NA,3.08
4319,yawan,g7,ch,crassocephalum_crepidioides,0.031,0,1.55,0.27,0.031,NA,1,NA,70.221,-0.822000000000003,0,0.031,0,0.031,45.3038709677419,260.077777777778,4.53038709677419,26.0077777777778,0.01157045732866,1.28
4348,yawan,g7,f,crassocephalum_crepidioides,0.031,0,4.72,0.08,0.031,NA,1,NA,333.783,-1.34899999999999,0,0.031,0,0.031,70.7167372881356,4172.2875,7.07167372881356,417.22875,0.004025279591325,4.64
1281,numba,g5,ch,macaranga_aleuritoides,0.00552,0.02549,3.49,2.4,0.03101,NA,1,NA,509.967,-89.8530000000001,0.02549,0.00552,0.02549,0.00552,146.122349570201,212.48625,14.6122349570201,21.248625,0.149799939981995,1.09
2766,wanang,g3,h,tournefortia_sarmentosa,0.03106,0,13.48,2.92,0.03106,shrub,1,5.29751738911715,583.533,-4.54946291858602,0,0.03106,0,0.03106,43.2887982195846,199.840068493151,4.32887982195846,19.9840068493151,0.007736096900437,10.56
368,numba,g2,ch,ficus_trichocerasa,0.01083,0.02034,9.22,5.23,0.03117,NA,1,NA,628.442,-20.096,0.02034,0.01083,0.02034,0.01083,68.160737527115,120.160994263862,6.8160737527115,12.0160994263862,0.030986619134114,3.99
637,numba,g3,c,alocasia_sp5,0.00597,0.02521,9.15,1.47,0.03118,NA,1,NA,302.187,-5.17899999999997,0.02521,0.00597,0.02521,0.00597,33.0259016393443,205.569387755102,3.30259016393443,20.5569387755102,0.016849619020972,7.68
1351,numba,g5,f,premna_sp1,0.01415,0.01703,5.37,0.6,0.03118,NA,1,NA,427.146,-14.354,0.01703,0.01415,0.01703,0.01415,79.5430167597765,711.91,7.95430167597765,71.191,0.032511891279728,4.77
1661,numba,g6,f,hornstedtia_sp1,0.01575,0.01546,6.31,6.8,0.03121,NA,1,NA,421.143,-6.37300000000005,0.01546,0.01575,0.01546,0.01575,66.7421553090333,61.9327941176471,6.67421553090333,6.19327941176471,0.014907044414712,-0.49
1144,numba,g4,i,magnolia_champaca,0.02077,0.01057,7.13,1.48,0.03134,NA,1,NA,582.124,-3.12,0.01057,0.02077,0.01057,0.02077,81.6443197755961,393.327027027027,8.16443197755961,39.3327027027027,0.005331109759348,5.65
288,numba,g2,c,axonopus_fissifolius,0.01394,0.01741,2.57,0.79,0.03135,NA,1,NA,438.2,-7.01499999999999,0.01741,0.01394,0.01741,0.01394,170.505836575875,554.683544303797,17.0505836575875,55.4683544303797,0.015756432285525,1.78
2454,numba,g9,f,alocasia_sp1,0.01412,0.01733,3.46,1.2,0.03145,NA,1,NA,NA,NA,0.01733,0.01412,0.01733,0.01412,NA,NA,NA,NA,NA,2.26
418,numba,g2,f,dioscorea_sp1,0.03153,0,7.16,0.76,0.03153,NA,1,NA,471.873,-47.727,0,0.03153,0,0.03153,65.9040502793296,620.885526315789,6.59040502793296,62.0885526315789,0.091853348729792,6.4
4649,yawan,g9,ch,gastonia_spectabilis,0.00888,0.02277,5.53,NA,0.03165,NA,1,NA,632.301,-2.399,0.02277,0.00888,0.02277,0.00888,114.340144665461,NA,11.4340144665461,NA,0.003779738459115,NA
131,numba,g1,f,phrynium_macrocephalum,0.01719,0.01454,6.19,1.02,0.03173,NA,1,NA,438.615,-11.658,0.01454,0.01719,0.01454,0.01719,70.8586429725363,430.014705882353,7.08586429725364,43.0014705882353,0.025890959484579,5.17
2164,numba,g7,p,rhus_taitensis,0.02248,0.00936,8.68,2.3,0.03184,NA,1,NA,600.255,-8.50099999999998,0.00936,0.02248,0.00936,0.02248,69.153801843318,260.980434782609,6.9153801843318,26.0980434782609,0.013964544086629,6.38
391,numba,g2,ch,passiflora_sp1,0.00777,0.0241,2.39,1.24,0.03187,NA,1,NA,803.423,-16.604,0.0241,0.00777,0.0241,0.00777,336.160251046025,647.921774193548,33.6160251046025,64.7921774193548,0.020248113781619,1.15
482,numba,g2,h,hornstedtia_sp1,0.00999,0.02194,8.37,0.98,0.03193,NA,1,NA,475.983,-2.65300000000002,0.02194,0.00999,0.02194,0.00999,56.8677419354839,485.69693877551,5.68677419354839,48.569693877551,0.005542834220577,7.39
168,numba,g1,h,leucosyce_sp1,0.01442,0.01755,4.61,0.81,0.03197,NA,1,NA,417.96,-0.894000000000005,0.01755,0.01442,0.01755,0.01442,90.6637744034707,516,9.06637744034707,51.6,0.002134395278546,3.8
3072,yawan,g1,c,cypholophus_sp5,0.032,0,2.21,NA,0.032,woody,1,NA,NA,NA,0,0.032,0,0.032,NA,NA,NA,NA,NA,NA
3673,yawan,g3,h,piper_melula,0.001,0.031,21.07,1.91,0.032,woody,1,NA,863.04,-57.645,0.031,0.001,0.031,0.001,40.9606074988135,451.853403141361,4.09606074988135,45.1853403141361,0.062610990729728,19.16
3766,yawan,g4,c,elatostema_sp1,0.012,0.02,3.15,0.49,0.032,woody,1,NA,NA,NA,0.02,0.012,0.02,0.012,NA,NA,NA,NA,NA,2.66
3987,yawan,g5,ch,selaginella_sp2,0.032,0,5,NA,0.032,NA,1,NA,247.163,-13.444,0,0.032,0,0.032,49.4326,NA,4.94326,NA,0.051587255906403,NA
4061,yawan,g5,h,piper_sp2,0.008,0.024,5.25,0.34,0.032,woody,1,NA,218.613,-27.266,0.024,0.008,0.024,0.008,41.6405714285714,642.979411764706,4.16405714285714,64.2979411764706,0.110891942784866,4.91
4187,yawan,g6,f,piper_sp2,0.002,0.03,3.31,1.01,0.032,NA,1,NA,141.157,-0.456999999999994,0.03,0.002,0.03,0.002,42.6456193353474,139.759405940594,4.26456193353474,13.9759405940594,0.003227082068157,2.3
4208,yawan,g6,h,mapania_sp1,0.032,0,2.73,0.96,0.032,herb,1,NA,120.345,-2.134,0,0.032,0,0.032,44.0824175824176,125.359375,4.40824175824176,12.5359375,0.017423395030985,1.77
1485,numba,g5,p,ficus_nodosa,0.00232,0.02984,7.57,2.05,0.03216,NA,1,NA,656.86,-38.136,0.02984,0.00232,0.02984,0.00232,86.7714663143989,320.419512195122,8.67714663143989,32.0419512195122,0.054872258257602,5.52
1904,numba,g7,c,oreocnide_rubescens,0.01681,0.01541,8.14,7.3,0.03222,NA,1,NA,602.539,-8.90600000000006,0.01541,0.01681,0.01541,0.01681,74.0219901719902,82.5395890410959,7.40219901719902,8.25395890410959,0.014565496487828,0.840000000000001
992,numba,g4,ch,undetermined_sp11,0.01566,0.01662,2.14,1.45,0.03228,NA,1,NA,167.006,0,0.01662,0.01566,0.01662,0.01566,78.0401869158878,115.176551724138,7.80401869158878,11.5176551724138,0,0.69
645,numba,g3,c,cyperus_distans,0.01484,0.01747,3.3,1.11,0.03231,NA,1,NA,265.034,-8.55200000000002,0.01747,0.01484,0.01747,0.01484,80.3133333333333,238.769369369369,8.03133333333333,23.8769369369369,0.031258909447121,2.19
126,numba,g1,f,magnolia_champaca,0.01567,0.01667,7.66,1.11,0.03234,NA,1,NA,546.782,-7.50799999999992,0.01667,0.01567,0.01667,0.01567,71.3814621409922,492.596396396396,7.13814621409922,49.2596396396396,0.013545256093381,6.55
2084,numba,g7,i,cyanthillium_sp1,0.02027,0.01224,13.15,4.6,0.03251,NA,1,NA,NA,NA,0.01224,0.02027,0.01224,0.02027,NA,NA,NA,NA,NA,8.55
100,numba,g1,f,chromolaena_odorata,0.01337,0.0192,4.2,1.15,0.03257,NA,1,NA,345.867,-1.99899999999997,0.0192,0.01337,0.0192,0.01337,82.3492857142857,300.753913043478,8.23492857142857,30.0753913043478,0.005746465593073,3.05
2992,wanang,g6,c,euphorbia_hirta,0.03258,0,5.34,0.86,0.03258,herb,1,5.71681730595764,261.385,-8.78330288778755,0,0.03258,0,0.03258,48.9485018726592,303.936046511628,4.89485018726592,30.3936046511628,0.032510486218791,4.48
889,numba,g4,c,alocasia_sp3,0.00589,0.02676,5.65,0.49,0.03265,NA,1,NA,299.804,-5.70300000000003,0.02676,0.00589,0.02676,0.00589,53.0626548672566,611.844897959184,5.30626548672566,61.1844897959184,0.018667330044811,5.16
1710,numba,g6,h,ficus_copiosa,0.02053,0.01217,7.57,7.5,0.0327,NA,1,NA,555.174,-17.864,0.01217,0.02053,0.01217,0.02053,73.3387054161162,74.0232,7.33387054161162,7.40232,0.031174197871694,0.07
2700,wanang,g2,lh,dichapetalum_papuanum,0.0327,0,11.65,3.52,0.0327,vine,1,5.24424959287862,666.947,-6.44317979236798,0,0.0327,0,0.0327,57.248669527897,189.473579545455,5.7248669527897,18.9473579545455,0.009568271094115,8.13
1829,numba,g6,p,ficus_hispidioides,0.01584,0.01688,8.18,7.5,0.03272,NA,1,NA,713.266,-11.091,0.01688,0.01584,0.01688,0.01584,87.1963325183374,95.1021333333333,8.71963325183374,9.51021333333333,0.015311510760578,0.68
4644,yawan,g9,ch,etlingera_sp1,0.02061,0.01222,11.64,2.81,0.03283,NA,1,NA,833.151,-22.702,0.01222,0.02061,0.01222,0.02061,71.5765463917526,296.495017793594,7.15765463917526,29.6495017793594,0.026525583248525,8.83
